No.,Time,Source,Destination,Protocol,Length,Info
223,60.200462,10.0.2.15,157.240.214.60,TLS,126,
224,60.393318,157.240.214.60,10.0.2.15,TLS,186,
225,60.430539,10.0.2.15,157.240.214.60,TLS,127,
226,65.271156,157.240.214.60,10.0.2.15,TLS,240,
227,65.859953,157.240.214.60,10.0.2.15,TLS,131,
228,66.573329,157.240.214.60,10.0.2.15,TLS,771,
229,66.824357,157.240.214.60,10.0.2.15,TLS,195,
230,67.149814,10.0.2.15,157.240.214.60,TLS,126,
231,67.479775,10.0.2.15,157.240.214.60,TLS,162,
232,67.521644,10.0.2.15,157.240.214.60,TLS,786,
233,67.672937,157.240.214.60,10.0.2.15,TLS,149,
234,67.789953,10.0.2.15,157.240.214.60,TLS,154,
235,67.801082,157.240.214.60,10.0.2.15,TLS,165,
236,67.812204,10.0.2.15,157.240.214.60,TLS,311,
237,67.866916,10.0.2.15,157.240.214.60,TLS,150,
238,67.887614,157.240.214.60,10.0.2.15,TLS,89,
239,67.906983,157.240.214.60,10.0.2.15,TLS,1446,
240,67.91292,157.240.214.60,10.0.2.15,TLS,1446,
241,67.915683,157.240.214.60,10.0.2.15,TLS,1446,
242,67.915683,157.240.214.60,10.0.2.15,TCP,2838,
243,67.915683,157.240.214.60,10.0.2.15,TCP,1446,
244,67.916631,157.240.214.60,10.0.2.15,TCP,1446,
245,67.91782,157.240.214.60,10.0.2.15,TCP,1446,
246,67.919454,157.240.214.60,10.0.2.15,TCP,1446,
247,67.920118,157.240.214.60,10.0.2.15,TCP,1446,
248,67.923855,157.240.214.60,10.0.2.15,TCP,1446,
249,67.924486,157.240.214.60,10.0.2.15,TCP,1446,
250,67.927518,157.240.214.60,10.0.2.15,TLS,1446,
251,67.928424,157.240.214.60,10.0.2.15,TLS,1446,
252,67.933866,157.240.214.60,10.0.2.15,TCP,1446,
253,67.933867,157.240.214.60,10.0.2.15,TCP,1446,
254,67.938194,157.240.214.60,10.0.2.15,TCP,2838,
255,67.940377,157.240.214.60,10.0.2.15,TCP,1446,
256,67.940377,157.240.214.60,10.0.2.15,TCP,1446,
257,67.945662,157.240.214.60,10.0.2.15,TCP,1446,
258,67.945662,157.240.214.60,10.0.2.15,TCP,1446,
259,67.946373,157.240.214.60,10.0.2.15,TCP,1446,
260,67.948364,157.240.214.60,10.0.2.15,TLS,1446,
261,67.950698,157.240.214.60,10.0.2.15,TLS,1446,
262,67.952822,157.240.214.60,10.0.2.15,TLS,1446,
263,67.954711,157.240.214.60,10.0.2.15,TLS,1446,
264,67.954711,157.240.214.60,10.0.2.15,TCP,1446,
265,67.959723,157.240.214.60,10.0.2.15,TLS,1446,
266,67.960445,157.240.214.60,10.0.2.15,TLS,636,
267,67.992383,157.240.214.60,10.0.2.15,TLS,149,
268,68.152547,157.240.214.60,10.0.2.15,TLS,151,
269,68.160875,10.0.2.15,157.240.214.60,TLS,147,
270,68.17035,157.240.214.60,10.0.2.15,TLS,150,
271,69.235043,10.0.2.15,157.240.214.60,TLS,150,
272,69.235648,10.0.2.15,157.240.214.60,TLS,149,
273,69.432366,10.0.2.15,157.240.214.60,TLS,738,
274,69.711492,157.240.214.60,10.0.2.15,TLS,165,
275,69.889725,157.240.214.60,10.0.2.15,TLS,149,
276,69.994852,157.240.214.60,10.0.2.15,TLS,151,
277,70.10709,157.240.214.60,10.0.2.15,TLS,150,
278,70.434383,10.0.2.15,157.240.214.60,TLS,738,
279,70.721396,157.240.214.60,10.0.2.15,TLS,165,
280,70.908174,10.0.2.15,157.240.214.60,TLS,147,
281,70.908292,10.0.2.15,157.240.214.60,TLS,150,
282,70.908806,10.0.2.15,157.240.214.60,TLS,149,
283,70.90947,157.240.214.60,10.0.2.15,TLS,149,
284,70.926966,10.0.2.15,157.240.214.60,TLS,147,
285,71.016712,157.240.214.60,10.0.2.15,TLS,151,
286,71.047007,10.0.2.15,157.240.214.60,TLS,150,
287,71.09016,157.240.214.60,10.0.2.15,TLS,150,
288,71.129009,10.0.2.15,157.240.214.60,TLS,149,
289,71.132534,157.240.214.60,10.0.2.15,TLS,133,
290,71.742317,157.240.214.60,10.0.2.15,TLS,839,
291,71.932709,157.240.214.60,10.0.2.15,TLS,148,
292,72.012325,10.0.2.15,157.240.214.60,TLS,313,
293,72.088927,157.240.214.60,10.0.2.15,TLS,89,
294,72.100789,157.240.214.60,10.0.2.15,TLS,149,
295,72.180456,10.0.2.15,157.240.214.60,TLS,147,
296,72.197176,157.240.214.60,10.0.2.15,TLS,332,
297,72.201732,157.240.214.60,10.0.2.15,TLS,1446,
298,72.201733,157.240.214.60,10.0.2.15,TLS,2838,
299,72.201733,157.240.214.60,10.0.2.15,TLS,667,
300,72.222986,10.0.2.15,157.240.214.60,TLS,146,
301,72.305126,10.0.2.15,157.240.214.60,TLS,148,
302,76.85455,157.240.214.60,10.0.2.15,TLS,131,
303,77.747475,157.240.214.60,10.0.2.15,TLS,771,
304,77.979125,10.0.2.15,157.240.214.60,TLS,315,
305,77.980352,157.240.214.60,10.0.2.15,TLS,195,
306,78.059791,157.240.214.60,10.0.2.15,TLS,89,
307,78.061001,10.0.2.15,157.240.214.60,TLS,150,
308,78.097963,157.240.214.60,10.0.2.15,TLS,337,
309,78.098804,157.240.214.60,10.0.2.15,TLS,1446,
310,78.099489,157.240.214.60,10.0.2.15,TLS,1446,
311,78.102376,157.240.214.60,10.0.2.15,TLS,1446,
312,78.102991,157.240.214.60,10.0.2.15,TLS,1446,
313,78.105364,10.0.2.15,157.240.214.60,TLS,154,
314,78.105663,157.240.214.60,10.0.2.15,TCP,1446,
315,78.107715,157.240.214.60,10.0.2.15,TCP,1446,
316,78.10989,157.240.214.60,10.0.2.15,TLS,1446,
317,78.115034,157.240.214.60,10.0.2.15,TCP,1446,
318,78.115035,157.240.214.60,10.0.2.15,TLS,1319,
319,78.215081,10.0.2.15,157.240.214.60,TLS,162,
320,78.405255,157.240.214.60,10.0.2.15,TLS,149,
321,78.461998,157.240.214.60,10.0.2.15,TLS,839,
322,78.651466,157.240.214.60,10.0.2.15,TLS,148,
323,78.662529,10.0.2.15,157.240.214.60,TLS,314,
324,78.721184,157.240.214.60,10.0.2.15,TLS,149,
325,78.73834,157.240.214.60,10.0.2.15,TLS,89,
326,78.750209,157.240.214.60,10.0.2.15,TLS,1446,
327,78.75021,157.240.214.60,10.0.2.15,TLS,1446,
328,78.752132,157.240.214.60,10.0.2.15,TLS,1446,
329,78.753047,157.240.214.60,10.0.2.15,TLS,1446,
330,78.756386,157.240.214.60,10.0.2.15,TCP,1446,
331,78.756387,157.240.214.60,10.0.2.15,TLS,1446,
332,78.757278,10.0.2.15,157.240.214.60,TLS,147,
333,78.761217,157.240.214.60,10.0.2.15,TCP,1446,
334,78.761218,157.240.214.60,10.0.2.15,TCP,1446,
335,78.765058,157.240.214.60,10.0.2.15,TLS,1426,
336,78.863387,10.0.2.15,157.240.214.60,TLS,146,
337,78.911954,10.0.2.15,157.240.214.60,TLS,148,
338,79.281421,157.240.214.60,10.0.2.15,TLS,134,
339,83.6476,157.240.214.60,10.0.2.15,TLS,839,
340,83.836334,157.240.214.60,10.0.2.15,TLS,148,
341,83.857992,10.0.2.15,157.240.214.60,TLS,316,
342,83.934438,157.240.214.60,10.0.2.15,TLS,89,
343,84.110762,10.0.2.15,157.240.214.60,TLS,147,
344,84.128583,157.240.214.60,10.0.2.15,TLS,1315,
345,84.130012,157.240.214.60,10.0.2.15,TLS,1446,
346,84.130013,157.240.214.60,10.0.2.15,TLS,184,
347,84.135165,157.240.214.60,10.0.2.15,TLS,2999,
348,84.135165,157.240.214.60,10.0.2.15,TLS,765,
349,84.212292,10.0.2.15,157.240.214.60,TLS,146,
350,84.285138,157.240.214.60,10.0.2.15,TLS,149,
351,84.376558,10.0.2.15,157.240.214.60,TLS,148,
352,86.10214,157.240.214.60,10.0.2.15,TLS,134,
353,86.143296,157.240.214.60,10.0.2.15,TLS,174,
354,86.281234,10.0.2.15,157.240.214.60,TLS,149,
355,87.248952,157.240.214.60,10.0.2.15,TLS,134,
356,91.163824,157.240.214.60,10.0.2.15,TLS,134,
357,92.286002,157.240.214.60,10.0.2.15,TLS,133,
358,94.396586,157.240.214.60,10.0.2.15,TLS,134,
359,96.896807,157.240.214.60,10.0.2.15,TLS,134,
360,98.251152,157.240.214.60,10.0.2.15,TLS,131,
361,98.400047,157.240.214.60,10.0.2.15,TLS,176,
362,98.494592,10.0.2.15,157.240.214.60,TLS,150,
363,99.219722,157.240.214.60,10.0.2.15,TLS,771,
364,99.553496,10.0.2.15,157.240.214.60,TLS,314,
365,99.564333,157.240.214.60,10.0.2.15,TLS,195,
366,99.631876,157.240.214.60,10.0.2.15,TLS,89,
367,99.728153,157.240.214.60,10.0.2.15,TLS,340,
368,99.728852,157.240.214.60,10.0.2.15,TLS,1446,
369,99.729671,157.240.214.60,10.0.2.15,TLS,207,
370,99.730478,157.240.214.60,10.0.2.15,TLS,1446,
371,99.731778,157.240.214.60,10.0.2.15,TLS,1446,
372,99.734831,157.240.214.60,10.0.2.15,TLS,1446,
373,99.736231,157.240.214.60,10.0.2.15,TCP,1446,
374,99.738235,157.240.214.60,10.0.2.15,TLS,1446,
375,99.739317,157.240.214.60,10.0.2.15,TCP,1446,
376,99.741805,157.240.214.60,10.0.2.15,TLS,1446,
377,99.742738,157.240.214.60,10.0.2.15,TCP,1446,
378,99.744961,157.240.214.60,10.0.2.15,TLS,1283,
379,99.871406,10.0.2.15,157.240.214.60,TLS,150,
380,100.3147,10.0.2.15,157.240.214.60,TLS,154,
381,100.524763,157.240.214.60,10.0.2.15,TLS,328,
