No.,Time,Source,Destination,Protocol,Length,Info
462,198.717095,157.240.214.60,10.0.2.15,TLS,149,
463,198.726501,10.0.2.15,157.240.214.60,TLS,147,
464,198.893138,157.240.214.60,10.0.2.15,TLS,150,
465,198.905564,10.0.2.15,157.240.214.60,TLS,149,
466,201.417806,10.0.2.15,157.240.214.60,TLS,124,
467,202.499943,10.0.2.15,157.240.214.60,TLS,124,
468,202.502133,10.0.2.15,157.240.214.60,TLS,254,
469,202.81682,157.240.214.60,10.0.2.15,TLS,165,
470,202.993875,157.240.214.60,10.0.2.15,TLS,149,
471,202.998432,10.0.2.15,157.240.214.60,TLS,147,
472,203.104957,157.240.214.60,10.0.2.15,TLS,150,
473,203.119646,10.0.2.15,157.240.214.60,TLS,149,
474,204.08327,10.0.2.15,157.240.214.60,TLS,270,
475,204.330939,157.240.214.60,10.0.2.15,TLS,165,
476,204.519123,157.240.214.60,10.0.2.15,TLS,149,
477,204.525181,10.0.2.15,157.240.214.60,TLS,147,
478,204.722027,157.240.214.60,10.0.2.15,TLS,150,
479,204.749708,10.0.2.15,157.240.214.60,TLS,149,
480,205.284961,10.0.2.15,157.240.214.60,TLS,124,
481,206.650786,157.240.214.60,10.0.2.15,TLS,131,
482,207.189045,157.240.214.60,10.0.2.15,TLS,303,
483,207.729269,10.0.2.15,157.240.214.60,TLS,150,
484,207.899763,10.0.2.15,157.240.214.60,TLS,162,
485,208.089964,157.240.214.60,10.0.2.15,TLS,149,
486,208.209521,157.240.214.60,10.0.2.15,TLS,131,
487,208.426782,157.240.214.60,10.0.2.15,TLS,151,
488,208.43429,10.0.2.15,157.240.214.60,TLS,150,
489,208.437688,157.240.214.60,10.0.2.15,TLS,151,
490,208.447638,157.240.214.60,10.0.2.15,TLS,151,
491,208.450981,10.0.2.15,157.240.214.60,TLS,150,
492,208.451483,10.0.2.15,157.240.214.60,TLS,150,
493,208.452138,157.240.214.60,10.0.2.15,TLS,151,
494,208.458397,10.0.2.15,157.240.214.60,TLS,150,
495,208.884746,157.240.214.60,10.0.2.15,TLS,303,
496,209.3635,10.0.2.15,157.240.214.60,TLS,150,
497,209.491519,157.240.214.60,10.0.2.15,TLS,131,
498,209.628287,10.0.2.15,157.240.214.60,TLS,162,
499,209.818822,157.240.214.60,10.0.2.15,TLS,149,
500,210.579783,157.240.214.60,10.0.2.15,TLS,303,
501,211.026033,157.240.214.60,10.0.2.15,TLS,131,
502,211.10383,10.0.2.15,157.240.214.60,TLS,150,
503,211.389248,10.0.2.15,157.240.214.60,TLS,162,
504,211.577443,157.240.214.60,10.0.2.15,TLS,149,
505,211.985293,157.240.214.60,10.0.2.15,TLS,303,
506,212.522518,157.240.214.60,10.0.2.15,TLS,131,
507,212.539227,10.0.2.15,157.240.214.60,TLS,150,
508,212.715605,10.0.2.15,157.240.214.60,TLS,162,
509,212.904477,157.240.214.60,10.0.2.15,TLS,149,
510,213.460439,157.240.214.60,10.0.2.15,TLS,319,
511,213.884879,157.240.214.60,10.0.2.15,TLS,131,
512,214.058081,10.0.2.15,157.240.214.60,TLS,150,
513,214.24566,10.0.2.15,157.240.214.60,TLS,162,
514,214.434478,157.240.214.60,10.0.2.15,TLS,149,
515,215.395388,10.0.2.15,157.240.214.60,TLS,302,
516,215.454172,157.240.214.60,10.0.2.15,TLS,319,
517,215.63849,157.240.214.60,10.0.2.15,TLS,165,
518,215.816653,157.240.214.60,10.0.2.15,TLS,149,
519,216.045045,157.240.214.60,10.0.2.15,TLS,150,
520,216.046012,157.240.214.60,10.0.2.15,TLS,131,
521,216.245744,10.0.2.15,157.240.214.60,TLS,150,
522,216.314952,10.0.2.15,157.240.214.60,TLS,147,
523,216.497088,10.0.2.15,157.240.214.60,TLS,149,
524,216.558355,10.0.2.15,157.240.214.60,TLS,162,
525,216.74913,157.240.214.60,10.0.2.15,TLS,149,
526,217.1241,157.240.214.60,10.0.2.15,TLS,319,
527,217.330881,10.0.2.15,157.240.214.60,TLS,150,
528,217.347469,157.240.214.60,10.0.2.15,TLS,151,
529,217.506667,10.0.2.15,157.240.214.60,TLS,162,
530,217.507767,10.0.2.15,157.240.214.60,TLS,150,
531,217.696185,157.240.214.60,10.0.2.15,TLS,149,
532,218.697298,157.240.214.60,10.0.2.15,TLS,153,
533,218.704852,10.0.2.15,157.240.214.60,TLS,152,
